,CIDADE,LAT,LONG,AREA,QUARTOS,BANHEIRO,ESTACIONAMENTO,PISO,ANIMAL,MOBILIA,TAXA,ALUGUEL,IPTU,SEGURO,DESPESA_TOTAL
6572,3.0,-22.93926,-43.18229,180.0,3.0,4.0,2.0,7.0,0.0,0.0,1210.0,15000.0,369.0,194.0,16770.0
6573,4.0,-23.53633,-46.60418,65.0,3.0,2.0,1.0,10.0,1.0,1.0,587.0,3250.0,113.0,42.0,3992.0
6574,4.0,-23.59142,-46.64389,29.0,1.0,1.0,0.0,1.0,1.0,0.0,250.0,1720.0,99.0,22.0,2091.0
6575,4.0,-23.50312,-46.63828,145.0,3.0,3.0,1.0,10.0,0.0,0.0,1380.0,11000.0,375.0,140.0,12900.0
6576,4.0,-23.5563,-46.616,310.0,4.0,4.0,4.0,21.0,0.0,1.0,4700.0,14000.0,1751.0,178.0,20630.0
6577,0.0,-19.94174,-43.9431,260.0,4.0,4.0,3.0,8.0,1.0,1.0,1665.0,5250.0,440.0,70.0,7425.0
6578,4.0,-23.59103,-46.61961,320.0,3.0,3.0,2.0,10.0,0.0,1.0,2200.0,8330.0,584.0,106.0,11220.0
6579,0.0,-19.90145,-43.94871,70.0,3.0,1.0,1.0,3.0,0.0,1.0,180.0,980.0,0.0,14.0,1174.0
6580,3.0,-22.91871,-43.19748,35.0,1.0,1.0,0.0,3.0,0.0,1.0,320.0,800.0,0.0,11.0,1131.0
6581,2.0,-30.01344,-51.21142,82.0,2.0,2.0,2.0,6.0,0.0,1.0,280.0,2800.0,92.0,41.0,3213.0
6582,4.0,-23.55485,-46.64492,62.0,2.0,2.0,1.0,2.0,0.0,0.0,800.0,2580.0,84.0,33.0,3497.0
6583,2.0,-30.03977,-51.20687,60.0,3.0,1.0,0.0,3.0,0.0,1.0,265.0,1550.0,31.0,23.0,1869.0
6584,2.0,-30.01865,-51.20672,78.0,3.0,2.0,0.0,8.0,0.0,1.0,350.0,1700.0,61.0,25.0,2136.0
6585,4.0,-23.56427,-46.64114,385.0,4.0,5.0,6.0,3.0,0.0,1.0,4200.0,7000.0,2410.0,89.0,13700.0
6586,2.0,-30.02136,-51.21946,214.0,3.0,3.0,2.0,4.0,0.0,1.0,2500.0,3500.0,500.0,52.0,6552.0
6587,4.0,-23.52897,-46.60224,233.0,4.0,5.0,4.0,7.0,0.0,0.0,3240.0,11000.0,92.0,140.0,14470.0
6588,3.0,-22.90048,-43.17793,60.0,2.0,1.0,1.0,8.0,0.0,1.0,700.0,1500.0,50.0,20.0,2270.0
6589,0.0,-19.93793,-43.94206,22.0,1.0,1.0,0.0,3.0,1.0,0.0,420.0,1300.0,75.0,18.0,1813.0
6590,3.0,-22.93485,-43.1594,100.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1700.0,130.0,22.0,1852.0
6591,4.0,-23.57133,-46.6083,90.0,2.0,1.0,1.0,2.0,0.0,1.0,1000.0,3000.0,50.0,39.0,4089.0
6592,3.0,-22.91802,-43.19674,60.0,2.0,2.0,0.0,4.0,1.0,1.0,560.0,2500.0,83.0,33.0,3176.0
6593,4.0,-23.58124,-46.60383,22.0,1.0,1.0,0.0,25.0,0.0,1.0,385.0,2100.0,40.0,27.0,2552.0
6594,4.0,-23.54921,-46.6184,110.0,3.0,4.0,3.0,8.0,0.0,1.0,1364.0,2200.0,403.0,28.0,3995.0
6595,3.0,-22.92557,-43.17811,120.0,2.0,2.0,1.0,14.0,0.0,1.0,858.0,800.0,18.0,11.0,1687.0
6596,4.0,-23.51147,-46.63064,55.0,2.0,1.0,1.0,4.0,0.0,1.0,400.0,1460.0,0.0,19.0,1879.0
6597,3.0,-22.90176,-43.15764,165.0,3.0,3.0,1.0,5.0,0.0,0.0,2000.0,7000.0,420.0,91.0,9511.0
6598,2.0,-30.03208,-51.20407,46.0,1.0,1.0,2.0,7.0,0.0,1.0,690.0,2400.0,98.0,36.0,3224.0
6599,3.0,-22.93837,-43.16866,55.0,2.0,1.0,0.0,1.0,0.0,1.0,450.0,2200.0,0.0,29.0,2679.0
6600,4.0,-23.59714,-46.63115,57.0,1.0,1.0,0.0,8.0,0.0,0.0,300.0,6000.0,17.0,77.0,6394.0
6601,3.0,-22.93347,-43.17847,160.0,3.0,2.0,1.0,3.0,0.0,0.0,2000.0,6700.0,367.0,87.0,9154.0
6602,4.0,-23.51927,-46.60845,200.0,4.0,4.0,2.0,9.0,0.0,0.0,3700.0,7000.0,850.0,89.0,11640.0
6603,1.0,-22.89406,-47.05601,60.0,1.0,2.0,1.0,10.0,0.0,1.0,630.0,1338.0,72.0,17.0,2057.0
6604,4.0,-23.55107,-46.64902,180.0,3.0,2.0,1.0,11.0,0.0,0.0,2900.0,4500.0,500.0,58.0,7958.0
6605,4.0,-23.59432,-46.61865,62.0,1.0,1.0,0.0,3.0,0.0,1.0,550.0,2100.0,0.0,27.0,2677.0
6606,3.0,-22.9371,-43.19475,90.0,3.0,2.0,1.0,12.0,0.0,0.0,1000.0,3400.0,275.0,44.0,4719.0
6607,3.0,-22.90836,-43.18163,35.0,1.0,1.0,0.0,3.0,1.0,0.0,585.0,2300.0,92.0,30.0,3007.0
6608,4.0,-23.52635,-46.63565,95.0,2.0,1.0,1.0,8.0,0.0,1.0,1226.0,3200.0,92.0,41.0,4559.0
6609,4.0,-23.56526,-46.61514,320.0,5.0,5.0,4.0,4.0,0.0,1.0,5800.0,5500.0,1500.0,70.0,12870.0
6610,3.0,-22.90967,-43.19876,127.0,3.0,2.0,2.0,4.0,0.0,1.0,836.0,1700.0,124.0,22.0,2682.0
6611,4.0,-23.55839,-46.63911,210.0,3.0,2.0,2.0,11.0,0.0,0.0,2600.0,5000.0,417.0,64.0,8081.0
6612,4.0,-23.52046,-46.64962,160.0,4.0,3.0,2.0,20.0,0.0,0.0,1260.0,5600.0,334.0,71.0,7265.0
6613,4.0,-23.54713,-46.63206,211.0,4.0,5.0,4.0,2.0,0.0,1.0,1543.0,3800.0,714.0,49.0,6106.0
6614,4.0,-23.53525,-46.60044,145.0,2.0,3.0,2.0,16.0,0.0,0.0,2000.0,10000.0,584.0,127.0,12710.0
6615,2.0,-30.03528,-51.20885,92.0,2.0,2.0,1.0,6.0,0.0,1.0,450.0,1900.0,67.0,28.0,2445.0
6616,1.0,-22.90111,-47.06041,70.0,2.0,3.0,1.0,7.0,0.0,1.0,1196.0,2004.0,0.0,26.0,3226.0
6617,4.0,-23.53255,-46.60554,350.0,4.0,4.0,2.0,4.0,1.0,1.0,3000.0,6000.0,1316.0,77.0,10390.0
6618,4.0,-23.50358,-46.64441,55.0,1.0,1.0,0.0,13.0,0.0,1.0,400.0,1177.0,0.0,15.0,1592.0
6619,4.0,-23.50021,-46.64824,80.0,3.0,2.0,2.0,5.0,0.0,1.0,1045.0,2400.0,227.0,31.0,3703.0
6620,4.0,-23.58377,-46.60534,280.0,3.0,3.0,4.0,21.0,0.0,1.0,2498.0,4500.0,1116.0,58.0,8172.0
6621,4.0,-23.53578,-46.64216,100.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,1970.0,0.0,25.0,1995.0
6622,3.0,-22.90351,-43.18072,98.0,3.0,2.0,1.0,2.0,0.0,1.0,1379.0,6000.0,239.0,78.0,7696.0
6623,4.0,-23.52977,-46.64171,85.0,2.0,3.0,1.0,14.0,0.0,1.0,709.0,3300.0,94.0,42.0,4145.0
6624,4.0,-23.51353,-46.64739,78.0,2.0,2.0,2.0,1.0,1.0,0.0,450.0,3500.0,155.0,45.0,4150.0
6625,4.0,-23.52177,-46.64473,58.0,2.0,1.0,1.0,6.0,0.0,1.0,770.0,1800.0,75.0,23.0,2668.0
6626,3.0,-22.93457,-43.15735,50.0,1.0,1.0,1.0,3.0,0.0,1.0,2208.0,2300.0,420.0,30.0,4958.0
6627,4.0,-23.56781,-46.64181,30.0,1.0,1.0,0.0,14.0,0.0,1.0,400.0,1600.0,0.0,21.0,2021.0
6628,4.0,-23.55273,-46.6004,75.0,2.0,1.0,1.0,4.0,0.0,0.0,2065.0,6000.0,600.0,77.0,8742.0
6629,4.0,-23.56514,-46.64573,136.0,3.0,4.0,3.0,2.0,0.0,1.0,1490.0,2800.0,500.0,36.0,4826.0
6630,4.0,-23.57079,-46.64603,99.0,2.0,2.0,2.0,4.0,0.0,1.0,590.0,4000.0,122.0,51.0,4763.0
6631,2.0,-30.0358,-51.21924,340.0,2.0,3.0,2.0,5.0,0.0,1.0,1500.0,4000.0,317.0,59.0,5876.0
6632,4.0,-23.59572,-46.60267,178.0,2.0,1.0,1.0,9.0,1.0,1.0,2900.0,3440.0,0.0,44.0,6384.0
6633,0.0,-19.9202,-43.9393,38.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1300.0,0.0,18.0,1318.0
6634,2.0,-30.00936,-51.22523,51.0,2.0,1.0,1.0,6.0,0.0,1.0,200.0,1050.0,75.0,16.0,1341.0
6635,4.0,-23.57037,-46.64477,134.0,3.0,3.0,2.0,18.0,0.0,0.0,900.0,3500.0,390.0,45.0,4835.0
6636,4.0,-23.59555,-46.62124,38.0,1.0,1.0,1.0,16.0,0.0,1.0,450.0,2170.0,59.0,28.0,2707.0
6637,3.0,-22.94363,-43.18626,136.0,3.0,2.0,2.0,7.0,0.0,0.0,2470.0,8000.0,558.0,104.0,11130.0
6638,4.0,-23.58233,-46.62794,250.0,4.0,5.0,2.0,17.0,0.0,0.0,2000.0,12000.0,9.0,153.0,14160.0
6639,1.0,-22.89488,-47.06263,94.0,2.0,2.0,2.0,3.0,0.0,1.0,890.0,4000.0,165.0,51.0,5106.0
6640,3.0,-22.93,-43.1836,62.0,2.0,2.0,1.0,5.0,0.0,0.0,585.0,1750.0,38.0,23.0,2396.0
6641,1.0,-22.91174,-47.0565,89.0,3.0,1.0,1.0,5.0,1.0,1.0,820.0,2050.0,150.0,26.0,3046.0
6642,1.0,-22.8965,-47.06892,51.0,2.0,1.0,0.0,2.0,0.0,1.0,271.0,980.0,21.0,13.0,1285.0
6643,4.0,-23.58025,-46.63722,40.0,1.0,1.0,1.0,19.0,1.0,0.0,420.0,3899.0,208.0,50.0,4577.0
6644,2.0,-30.01789,-51.20569,47.0,1.0,1.0,1.0,3.0,1.0,0.0,400.0,2200.0,0.0,33.0,2633.0
6645,4.0,-23.57969,-46.61993,210.0,3.0,5.0,3.0,2.0,0.0,0.0,1900.0,3800.0,0.0,49.0,5749.0
6646,4.0,-23.58683,-46.60965,230.0,4.0,4.0,4.0,1.0,0.0,0.0,2300.0,13500.0,1084.0,172.0,17060.0
6647,4.0,-23.55896,-46.61694,70.0,2.0,2.0,1.0,5.0,0.0,1.0,495.0,2450.0,59.0,32.0,3036.0
6648,2.0,-30.0376,-51.20334,117.0,3.0,1.0,1.0,3.0,0.0,1.0,258.0,1550.0,100.0,23.0,1931.0
6649,0.0,-19.92224,-43.92854,54.0,2.0,2.0,0.0,18.0,0.0,1.0,400.0,1100.0,0.0,15.0,1515.0
6650,3.0,-22.93834,-43.16975,47.0,2.0,2.0,0.0,5.0,0.0,0.0,990.0,4210.0,158.0,55.0,5413.0
6651,4.0,-23.51784,-46.64111,120.0,3.0,1.0,0.0,2.0,0.0,1.0,200.0,2100.0,167.0,27.0,2494.0
6652,3.0,-22.91541,-43.16576,284.0,4.0,6.0,2.0,5.0,0.0,0.0,3300.0,11420.0,567.0,148.0,15440.0
6653,4.0,-23.52683,-46.62911,58.0,2.0,1.0,1.0,4.0,1.0,0.0,636.0,2493.0,80.0,9.0,3218.0
6654,2.0,-30.03667,-51.22277,95.0,2.0,1.0,1.0,3.0,0.0,1.0,300.0,2800.0,69.0,41.0,3210.0
6655,0.0,-19.90664,-43.92119,21.0,1.0,1.0,0.0,20.0,1.0,1.0,160.0,850.0,60.0,12.0,1082.0
6656,4.0,-23.55068,-46.60048,65.0,2.0,2.0,1.0,13.0,1.0,0.0,700.0,3200.0,0.0,41.0,3941.0
6657,3.0,-22.93167,-43.15086,50.0,2.0,1.0,0.0,9.0,0.0,0.0,620.0,1660.0,42.0,22.0,2344.0
6658,2.0,-30.01817,-51.21218,90.0,3.0,3.0,1.0,1.0,0.0,1.0,320.0,2500.0,91.0,37.0,2948.0
6659,1.0,-22.91102,-47.05002,64.0,2.0,2.0,2.0,9.0,0.0,1.0,460.0,1964.0,134.0,8.0,2566.0
6660,4.0,-23.51524,-46.61241,80.0,2.0,1.0,1.0,2.0,1.0,1.0,315.0,2156.0,0.0,28.0,2499.0
6661,4.0,-23.56461,-46.61706,300.0,3.0,5.0,4.0,12.0,1.0,1.0,6593.0,6000.0,1974.0,77.0,14640.0
6662,4.0,-23.59516,-46.60875,50.0,2.0,1.0,1.0,7.0,1.0,0.0,465.0,1357.0,0.0,6.0,1828.0
6663,2.0,-30.01733,-51.20476,58.0,1.0,1.0,1.0,4.0,0.0,0.0,350.0,2300.0,139.0,34.0,2823.0
6664,4.0,-23.58694,-46.62916,230.0,3.0,2.0,2.0,7.0,0.0,1.0,1773.0,1965.0,441.0,25.0,4204.0
6665,2.0,-30.02067,-51.22472,43.0,1.0,1.0,1.0,21.0,0.0,0.0,888.0,2450.0,107.0,36.0,3481.0
6666,4.0,-23.58561,-46.6143,54.0,2.0,1.0,1.0,1.0,0.0,0.0,650.0,1350.0,0.0,18.0,2018.0
6667,4.0,-23.54632,-46.63664,360.0,3.0,5.0,6.0,17.0,0.0,1.0,7552.0,3000.0,4830.0,39.0,15420.0
6668,2.0,-30.02162,-51.22018,38.0,1.0,1.0,0.0,1.0,0.0,1.0,300.0,850.0,34.0,13.0,1197.0
6669,0.0,-19.90414,-43.93792,373.0,4.0,5.0,5.0,7.0,0.0,1.0,2601.0,15000.0,188.0,200.0,17990.0
6670,2.0,-30.01975,-51.20498,47.0,1.0,1.0,1.0,1.0,1.0,0.0,400.0,2200.0,0.0,33.0,2633.0
6671,0.0,-19.90122,-43.92233,150.0,4.0,2.0,2.0,1.0,0.0,1.0,1357.0,3700.0,211.0,50.0,5318.0
6672,1.0,-22.90698,-47.05151,80.0,3.0,2.0,1.0,3.0,0.0,1.0,430.0,1200.0,74.0,16.0,1720.0
6673,4.0,-23.55208,-46.60879,129.0,4.0,2.0,3.0,2.0,0.0,0.0,1100.0,5500.0,520.0,70.0,7190.0
6674,3.0,-22.94037,-43.1919,44.0,1.0,1.0,0.0,4.0,0.0,1.0,632.0,1700.0,86.0,22.0,2440.0
6675,0.0,-19.91256,-43.92361,60.0,1.0,2.0,1.0,5.0,0.0,1.0,750.0,1900.0,163.0,26.0,2839.0
6676,0.0,-19.93308,-43.94359,170.0,3.0,4.0,4.0,13.0,0.0,1.0,1978.0,8000.0,759.0,107.0,10840.0
6677,4.0,-23.55614,-46.62768,40.0,1.0,1.0,2.0,5.0,0.0,1.0,915.0,1559.0,169.0,20.0,2663.0
6678,0.0,-19.90493,-43.94471,200.0,4.0,4.0,4.0,4.0,0.0,1.0,2500.0,4100.0,963.0,55.0,7618.0
6679,4.0,-23.53679,-46.64381,170.0,4.0,4.0,3.0,11.0,0.0,1.0,2500.0,2499.0,870.0,32.0,5901.0
6680,4.0,-23.53249,-46.62293,200.0,5.0,3.0,2.0,1.0,0.0,1.0,1480.0,9000.0,259.0,115.0,10850.0
6681,4.0,-23.55112,-46.63038,31.0,1.0,1.0,0.0,3.0,1.0,0.0,371.0,1900.0,0.0,25.0,2296.0
6682,2.0,-30.03321,-51.21614,135.0,3.0,2.0,1.0,8.0,0.0,1.0,1300.0,2165.0,209.0,32.0,3706.0
6683,4.0,-23.56933,-46.62223,400.0,3.0,3.0,1.0,3.0,0.0,1.0,3000.0,11000.0,142.0,140.0,14280.0
6684,4.0,-23.51911,-46.63829,64.0,1.0,1.0,0.0,9.0,0.0,1.0,500.0,1750.0,0.0,23.0,2273.0
6685,3.0,-22.92364,-43.15945,73.0,2.0,1.0,1.0,4.0,0.0,1.0,625.0,1200.0,119.0,16.0,1960.0
6686,4.0,-23.57371,-46.60481,240.0,3.0,4.0,3.0,9.0,0.0,1.0,3211.0,5100.0,1102.0,65.0,9478.0
6687,4.0,-23.55318,-46.62731,147.0,4.0,2.0,0.0,8.0,0.0,1.0,1150.0,2800.0,258.0,36.0,4244.0
6688,0.0,-19.93354,-43.93453,58.0,2.0,1.0,1.0,1.0,0.0,1.0,500.0,750.0,80.0,10.0,1340.0
6689,1.0,-22.897,-47.06987,92.0,3.0,2.0,2.0,8.0,0.0,1.0,700.0,2000.0,145.0,26.0,2871.0
6690,2.0,-30.04775,-51.22466,60.0,2.0,1.0,0.0,2.0,0.0,1.0,389.0,850.0,320.0,13.0,1572.0
6691,4.0,-23.50141,-46.63574,240.0,4.0,5.0,4.0,5.0,0.0,1.0,3000.0,6000.0,834.0,77.0,9911.0
6692,2.0,-30.01984,-51.22719,38.0,1.0,1.0,0.0,2.0,0.0,1.0,335.0,800.0,43.0,12.0,1190.0
6693,4.0,-23.50904,-46.63519,141.0,3.0,2.0,2.0,11.0,0.0,1.0,2200.0,6900.0,450.0,88.0,9638.0
6694,2.0,-30.00021,-51.21284,43.0,1.0,1.0,1.0,17.0,1.0,0.0,1050.0,2790.0,120.0,41.0,4001.0
6695,2.0,-30.03107,-51.20953,62.0,2.0,1.0,0.0,4.0,0.0,1.0,282.0,940.0,38.0,14.0,1274.0
6696,1.0,-22.91194,-47.05034,50.0,2.0,1.0,1.0,4.0,1.0,1.0,250.0,1500.0,35.0,20.0,1805.0
6697,2.0,-30.00257,-51.20818,75.0,2.0,1.0,1.0,7.0,0.0,1.0,350.0,1200.0,34.0,18.0,1602.0
6698,1.0,-22.8986,-47.05174,33.0,1.0,1.0,0.0,11.0,1.0,1.0,290.0,600.0,10.0,8.0,908.0
6699,4.0,-23.57056,-46.61723,136.0,3.0,3.0,2.0,1.0,1.0,1.0,1680.0,3200.0,525.0,41.0,5446.0
6700,4.0,-23.59972,-46.6254,238.0,4.0,4.0,3.0,1.0,1.0,1.0,2765.0,5000.0,1220.0,64.0,9049.0
6701,4.0,-23.549,-46.61358,109.0,3.0,2.0,2.0,20.0,0.0,0.0,1200.0,4500.0,417.0,58.0,6175.0
6702,2.0,-30.01438,-51.22477,171.0,2.0,2.0,1.0,2.0,0.0,1.0,1000.0,2200.0,200.0,33.0,3433.0
6703,4.0,-23.55549,-46.64398,40.0,1.0,1.0,0.0,16.0,0.0,1.0,580.0,1105.0,0.0,14.0,1699.0
6704,1.0,-22.89773,-47.0533,119.0,3.0,2.0,2.0,7.0,0.0,1.0,1650.0,1200.0,212.0,16.0,3078.0
6705,0.0,-19.94455,-43.93969,330.0,5.0,7.0,5.0,10.0,0.0,1.0,1030.0,4800.0,973.0,64.0,6867.0
6706,4.0,-23.50053,-46.61171,60.0,1.0,1.0,1.0,2.0,0.0,0.0,1072.0,4600.0,115.0,59.0,5846.0
6707,4.0,-23.52756,-46.60235,118.0,3.0,2.0,1.0,4.0,0.0,0.0,1800.0,6000.0,22.0,77.0,7899.0
6708,4.0,-23.57435,-46.62714,134.0,2.0,2.0,1.0,7.0,1.0,0.0,1493.0,3400.0,239.0,44.0,5176.0
6709,4.0,-23.54703,-46.63565,288.0,4.0,6.0,4.0,1.0,0.0,1.0,3634.0,4200.0,1155.0,54.0,9043.0
6710,4.0,-23.58871,-46.63477,180.0,3.0,3.0,2.0,11.0,0.0,1.0,1300.0,4000.0,409.0,51.0,5760.0
6711,4.0,-23.50429,-46.62221,43.0,1.0,1.0,1.0,6.0,0.0,1.0,500.0,3000.0,11.0,39.0,3550.0
6712,4.0,-23.54857,-46.63606,57.0,1.0,1.0,0.0,7.0,0.0,0.0,300.0,6000.0,17.0,77.0,6394.0
6713,4.0,-23.53972,-46.61985,96.0,3.0,3.0,0.0,6.0,0.0,1.0,470.0,3572.0,30.0,46.0,4118.0
6714,0.0,-19.93238,-43.93973,110.0,3.0,2.0,2.0,1.0,0.0,1.0,380.0,2150.0,192.0,29.0,2751.0
6715,4.0,-23.58977,-46.60797,35.0,1.0,1.0,1.0,11.0,1.0,0.0,444.0,3290.0,124.0,42.0,3900.0
6716,4.0,-23.55866,-46.6029,85.0,2.0,1.0,1.0,1.0,1.0,1.0,539.0,1200.0,74.0,16.0,1829.0
6717,4.0,-23.58953,-46.61973,60.0,2.0,2.0,1.0,14.0,0.0,0.0,600.0,3000.0,209.0,39.0,3848.0
6718,4.0,-23.5501,-46.62319,45.0,1.0,1.0,0.0,11.0,1.0,1.0,413.0,3800.0,81.0,49.0,4343.0
6719,3.0,-22.90507,-43.1655,50.0,1.0,1.0,0.0,1.0,0.0,1.0,250.0,800.0,0.0,11.0,1061.0
6720,4.0,-23.57512,-46.63225,55.0,2.0,1.0,1.0,3.0,0.0,1.0,800.0,1800.0,42.0,23.0,2665.0
6721,2.0,-30.0445,-51.21761,47.0,1.0,1.0,1.0,1.0,1.0,0.0,400.0,2200.0,0.0,33.0,2633.0
6722,0.0,-19.9204,-43.93473,192.0,4.0,3.0,3.0,2.0,0.0,0.0,412.0,2400.0,196.0,32.0,3040.0
6723,4.0,-23.54369,-46.62239,70.0,2.0,2.0,2.0,3.0,0.0,1.0,700.0,1800.0,59.0,23.0,2582.0
6724,2.0,-30.01732,-51.22714,78.0,2.0,1.0,0.0,1.0,0.0,1.0,280.0,1480.0,32.0,22.0,1814.0
6725,2.0,-30.00212,-51.22156,45.0,1.0,1.0,1.0,1.0,0.0,1.0,320.0,900.0,84.0,14.0,1318.0
6726,3.0,-22.93315,-43.19523,90.0,3.0,1.0,0.0,18.0,0.0,0.0,500.0,2240.0,42.0,29.0,2811.0
6727,3.0,-22.91361,-43.19627,186.0,3.0,4.0,2.0,5.0,0.0,1.0,3000.0,13000.0,475.0,168.0,16640.0
6728,4.0,-23.57934,-46.62617,33.0,1.0,1.0,0.0,14.0,0.0,1.0,500.0,3999.0,0.0,51.0,4550.0
6729,3.0,-22.91335,-43.15296,30.0,1.0,1.0,0.0,4.0,1.0,1.0,307.0,1750.0,79.0,23.0,2159.0
6730,3.0,-22.93475,-43.18926,106.0,3.0,1.0,0.0,2.0,0.0,1.0,380.0,2000.0,80.0,26.0,2486.0
6731,4.0,-23.56604,-46.62193,72.0,2.0,2.0,1.0,1.0,0.0,0.0,466.0,3000.0,93.0,39.0,3598.0
6732,4.0,-23.51264,-46.62275,90.0,2.0,1.0,1.0,1.0,0.0,1.0,1000.0,3000.0,50.0,39.0,4089.0
6733,4.0,-23.51225,-46.64799,102.0,3.0,2.0,1.0,10.0,0.0,1.0,950.0,3315.0,75.0,42.0,4382.0
6734,4.0,-23.53494,-46.60217,126.0,3.0,3.0,2.0,7.0,1.0,1.0,2500.0,2500.0,317.0,32.0,5349.0
6735,2.0,-30.00912,-51.21139,42.0,1.0,1.0,1.0,13.0,0.0,1.0,500.0,2300.0,50.0,34.0,2884.0
6736,4.0,-23.59556,-46.60294,69.0,2.0,1.0,1.0,6.0,0.0,1.0,600.0,1600.0,0.0,21.0,2221.0
6737,4.0,-23.50261,-46.61314,50.0,2.0,1.0,1.0,24.0,0.0,1.0,380.0,1490.0,0.0,19.0,1889.0
6738,4.0,-23.52604,-46.64466,120.0,4.0,3.0,2.0,8.0,0.0,1.0,2010.0,2210.0,334.0,28.0,4582.0
6739,4.0,-23.54338,-46.63187,160.0,3.0,3.0,3.0,10.0,0.0,0.0,1850.0,3500.0,63.0,45.0,5458.0
6740,4.0,-23.55388,-46.6324,31.0,1.0,1.0,0.0,1.0,0.0,0.0,550.0,2900.0,0.0,37.0,3487.0
6741,4.0,-23.51022,-46.63095,70.0,3.0,1.0,1.0,8.0,0.0,1.0,523.0,1100.0,0.0,14.0,1637.0
6742,4.0,-23.59225,-46.63871,37.0,1.0,1.0,1.0,8.0,0.0,0.0,490.0,4000.0,90.0,51.0,4631.0
6743,4.0,-23.5342,-46.60977,63.0,1.0,1.0,1.0,9.0,1.0,0.0,1283.0,7400.0,286.0,94.0,9063.0
6744,3.0,-22.91695,-43.19001,57.0,2.0,1.0,0.0,7.0,0.0,1.0,430.0,1500.0,54.0,20.0,2004.0
6745,4.0,-23.53678,-46.64608,370.0,4.0,5.0,6.0,17.0,0.0,1.0,4300.0,14000.0,1900.0,178.0,20380.0
6746,3.0,-22.93864,-43.19846,255.0,4.0,3.0,0.0,6.0,0.0,1.0,2650.0,4500.0,692.0,58.0,7900.0
6747,4.0,-23.57106,-46.64429,110.0,2.0,2.0,1.0,1.0,0.0,1.0,1216.0,2700.0,1144.0,35.0,5095.0
6748,3.0,-22.9218,-43.19704,82.0,2.0,2.0,1.0,4.0,0.0,1.0,1900.0,2400.0,334.0,31.0,4665.0
6749,3.0,-22.90701,-43.19621,25.0,1.0,1.0,1.0,4.0,0.0,1.0,1850.0,2805.0,417.0,37.0,5109.0
6750,4.0,-23.53682,-46.62336,65.0,2.0,2.0,1.0,4.0,0.0,0.0,730.0,1750.0,83.0,23.0,2586.0
6751,0.0,-19.93612,-43.92417,45.0,1.0,1.0,0.0,10.0,0.0,1.0,300.0,800.0,108.0,11.0,1219.0
6752,3.0,-22.94005,-43.18437,95.0,2.0,2.0,2.0,11.0,0.0,1.0,1450.0,6300.0,267.0,82.0,8099.0
6753,3.0,-22.94895,-43.15268,55.0,1.0,2.0,1.0,2.0,0.0,1.0,650.0,1200.0,55.0,16.0,1921.0
6754,0.0,-19.90977,-43.93552,96.0,3.0,2.0,2.0,1.0,0.0,1.0,600.0,2300.0,294.0,31.0,3225.0
6755,4.0,-23.52032,-46.62541,72.0,2.0,1.0,2.0,5.0,0.0,0.0,600.0,3200.0,35.0,41.0,3876.0
6756,0.0,-19.94495,-43.93453,44.0,2.0,1.0,0.0,4.0,1.0,1.0,145.0,895.0,0.0,12.0,1052.0
6757,0.0,-19.94133,-43.94587,2000.0,3.0,3.0,2.0,2.0,0.0,0.0,3000.0,5000.0,200.0,67.0,8267.0
6758,4.0,-23.58467,-46.64214,49.0,2.0,1.0,1.0,16.0,0.0,1.0,350.0,1500.0,0.0,20.0,1870.0
6759,4.0,-23.53354,-46.61719,119.0,3.0,2.0,1.0,7.0,0.0,1.0,1011.0,3500.0,247.0,45.0,4803.0
6760,4.0,-23.5552,-46.60498,52.0,1.0,1.0,1.0,7.0,0.0,1.0,470.0,2000.0,89.0,26.0,2585.0
6761,4.0,-23.5603,-46.62503,80.0,2.0,1.0,1.0,19.0,0.0,1.0,740.0,1300.0,0.0,17.0,2057.0
6762,4.0,-23.57593,-46.6076,200.0,3.0,3.0,3.0,13.0,0.0,0.0,2338.0,5000.0,835.0,64.0,8237.0
6763,4.0,-23.52321,-46.61568,181.0,3.0,4.0,3.0,8.0,1.0,0.0,2500.0,8000.0,903.0,102.0,11510.0
6764,0.0,-19.91495,-43.93922,220.0,4.0,3.0,2.0,4.0,0.0,1.0,1263.0,2700.0,269.0,36.0,4268.0
6765,2.0,-30.01697,-51.20097,125.0,3.0,3.0,1.0,2.0,0.0,1.0,1070.0,2400.0,184.0,36.0,3690.0
6766,1.0,-22.89996,-47.06636,55.0,1.0,1.0,0.0,1.0,0.0,1.0,550.0,915.0,57.0,12.0,1534.0
6767,2.0,-30.00886,-51.22008,28.0,1.0,1.0,0.0,1.0,0.0,1.0,99.0,1200.0,10.0,18.0,1327.0
6768,2.0,-30.03653,-51.22091,48.0,2.0,1.0,1.0,10.0,0.0,0.0,380.0,1100.0,27.0,17.0,1524.0
6769,4.0,-23.58153,-46.62219,222.0,4.0,3.0,4.0,15.0,0.0,1.0,2600.0,6500.0,1000.0,83.0,10180.0
6770,4.0,-23.56057,-46.62941,72.0,2.0,1.0,1.0,21.0,0.0,1.0,519.0,1701.0,155.0,22.0,2397.0
6771,4.0,-23.54481,-46.62433,171.0,4.0,4.0,4.0,1.0,0.0,1.0,2310.0,10000.0,85.0,127.0,12520.0
